image_name,decision
Norway_002918.jpg,segmentation_original
Norway_002946.jpg,segmentation_original
Norway_003102.jpg,nothing
Norway_003220.jpg,segmentation_cleaned
Norway_003232.jpg,segmentation_original
Norway_003267.jpg,segmentation_original
Norway_003302.jpg,segmentation_original
Norway_003362.jpg,segmentation_original
Norway_003363.jpg,segmentation_original
Norway_003399.jpg,segmentation_cleaned
Norway_003467.jpg,segmentation_original
Norway_003567.jpg,segmentation_original
Norway_003637.jpg,segmentation_original
Norway_003641.jpg,segmentation_original
Norway_003741.jpg,detection
Norway_003810.jpg,segmentation_original
Norway_003859.jpg,segmentation_cleaned
Norway_003939.jpg,nothing
Norway_003956.jpg,segmentation_original
Norway_004013.jpg,segmentation_cleaned
Norway_004040.jpg,segmentation_original
Norway_004153.jpg,segmentation_original
Norway_004228.jpg,segmentation_original
Norway_004236.jpg,nothing
Norway_004333.jpg,segmentation_original
Norway_004348.jpg,segmentation_original
Norway_004368.jpg,segmentation_original
Norway_004522.jpg,segmentation_original
Norway_004552.jpg,segmentation_original
Norway_004566.jpg,segmentation_original
Norway_004859.jpg,segmentation_original
Norway_004884.jpg,segmentation_original
Norway_004892.jpg,segmentation_original
Norway_004912.jpg,segmentation_original
Norway_004947.jpg,segmentation_original
Norway_005041.jpg,segmentation_original
Norway_005104.jpg,segmentation_original
Norway_005131.jpg,segmentation_original
Norway_005195.jpg,segmentation_original
Norway_005240.jpg,segmentation_original
Norway_005253.jpg,segmentation_original
Norway_005344.jpg,segmentation_original
Norway_005431.jpg,nothing
Norway_005450.jpg,segmentation_original
Norway_005553.jpg,nothing
Norway_005618.jpg,segmentation_original
Norway_005660.jpg,segmentation_original
Norway_005693.jpg,segmentation_original
Norway_005695.jpg,segmentation_original
Norway_005708.jpg,segmentation_original
Norway_005727.jpg,segmentation_original
Norway_005807.jpg,segmentation_original
Norway_005858.jpg,segmentation_original
Norway_005920.jpg,segmentation_original
Norway_006137.jpg,nothing
Norway_006168.jpg,nothing
Norway_006212.jpg,segmentation_original
Norway_006217.jpg,nothing
Norway_006411.jpg,segmentation_original
Norway_006441.jpg,segmentation_original
Norway_006600.jpg,nothing
Norway_006601.jpg,segmentation_original
Norway_006815.jpg,segmentation_original
Norway_007133.jpg,nothing
Norway_007210.jpg,nothing
Norway_007231.jpg,segmentation_original
Norway_007327.jpg,segmentation_original
Norway_007329.jpg,segmentation_original
Norway_007342.jpg,segmentation_original
Norway_007390.jpg,nothing
Norway_007400.jpg,segmentation_original
Norway_007436.jpg,nothing
Norway_007445.jpg,nothing
Norway_007602.jpg,segmentation_original
Norway_007637.jpg,segmentation_original
Norway_007638.jpg,segmentation_original
Norway_007799.jpg,segmentation_original
Norway_007802.jpg,nothing
United_States_000087.jpg,segmentation_original
United_States_000207.jpg,segmentation_cleaned
United_States_000620.jpg,segmentation_cleaned
United_States_000684.jpg,segmentation_original
United_States_000718.jpg,nothing
United_States_000739.jpg,segmentation_original
United_States_000785.jpg,segmentation_original
United_States_000807.jpg,nothing
United_States_001071.jpg,segmentation_original
United_States_001078.jpg,segmentation_original
United_States_001083.jpg,segmentation_original
United_States_001149.jpg,segmentation_cleaned
United_States_001264.jpg,segmentation_cleaned
United_States_001270.jpg,segmentation_original
United_States_001311.jpg,segmentation_original
United_States_001407.jpg,segmentation_original
United_States_001439.jpg,segmentation_original
United_States_001485.jpg,segmentation_original
United_States_001533.jpg,segmentation_cleaned
United_States_001534.jpg,nothing
United_States_001657.jpg,segmentation_original
United_States_001750.jpg,segmentation_original
United_States_001889.jpg,segmentation_original
United_States_001897.jpg,segmentation_original
United_States_001930.jpg,segmentation_original
United_States_002035.jpg,segmentation_original
United_States_002075.jpg,segmentation_original
United_States_002237.jpg,segmentation_original
United_States_002262.jpg,segmentation_original
United_States_002263.jpg,segmentation_original
United_States_002318.jpg,segmentation_original
United_States_002386.jpg,segmentation_original
United_States_002423.jpg,segmentation_cleaned
United_States_002467.jpg,segmentation_original
United_States_002508.jpg,segmentation_cleaned
United_States_002577.jpg,segmentation_cleaned
United_States_002613.jpg,segmentation_original
United_States_002654.jpg,segmentation_original
United_States_002721.jpg,segmentation_original
United_States_002736.jpg,segmentation_original
United_States_002767.jpg,segmentation_original
United_States_002884.jpg,segmentation_cleaned
United_States_002921.jpg,segmentation_original
United_States_003021.jpg,segmentation_original
United_States_003332.jpg,segmentation_cleaned
United_States_003348.jpg,segmentation_original
United_States_003555.jpg,segmentation_original
United_States_003661.jpg,segmentation_original
United_States_004097.jpg,segmentation_cleaned
United_States_004107.jpg,segmentation_original
United_States_004147.jpg,segmentation_original
United_States_004253.jpg,segmentation_original
United_States_004261.jpg,nothing
United_States_004294.jpg,segmentation_original
United_States_004344.jpg,segmentation_original
United_States_004347.jpg,segmentation_cleaned
United_States_004472.jpg,segmentation_original
United_States_004531.jpg,segmentation_original
United_States_004549.jpg,segmentation_original
United_States_004640.jpg,segmentation_original
United_States_004643.jpg,segmentation_cleaned
United_States_004712.jpg,segmentation_original
United_States_004760.jpg,segmentation_original
United_States_004776.jpg,segmentation_original
